"city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","city","enrollee_id","imputed","n.experience","f.city_development_index"
0.939,"Male","No relevent experience","Full time course","Graduate","STEM","13","Unknown","Other","1",145,"0","city_75",12411,FALSE,13,"[0.921,0.949]"
0.92,"Male","No relevent experience","no_enrollment","High School","No Major","4","Unknown","Other","never",154,"0","city_103",6866,TRUE,4,"0.920"
0.926,"Male","No relevent experience","Full time course","High School","No Major","5","50-99","Pvt Ltd","2",43,"0","city_114",12795,FALSE,5,"[0.921,0.949]"
0.754,"Male","No relevent experience","Full time course","Graduate","STEM","<1","Unknown","Other","never",19,"1","city_73",12431,FALSE,0,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","1000-4999","Public Sector","1",18,"0","city_103",15143,FALSE,6,"0.920"
0.884,"Other","Has relevent experience","Part time course","Graduate","STEM","15","100-500","Pvt Ltd",">4",64,"0","city_71",6772,FALSE,15,"[0.878,0.920)"
0.91,"Other","No relevent experience","Full time course","Graduate","STEM","2","Unknown","Other","1",42,"1","city_16",8657,FALSE,2,"[0.878,0.920)"
0.897,"Female","Has relevent experience","no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","2",98,"0","city_136",26317,FALSE,14,"[0.878,0.920)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","1000-4999","Pvt Ltd",">4",61,"0","city_21",6625,FALSE,8,"[0.448,0.691)"
0.91,"Other","Has relevent experience","no_enrollment","Masters","STEM","14","10000+","Pvt Ltd",">4",240,"0","city_16",5054,FALSE,14,"[0.878,0.920)"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","500-999","Pvt Ltd","2",21,"0","city_114",7705,FALSE,15,"[0.921,0.949]"
0.893,"Male","Has relevent experience","Full time course","Graduate","STEM","10","100-500","Public Sector","1",155,"0","city_36",6194,FALSE,10,"[0.878,0.920)"
0.754,"Other","No relevent experience","no_enrollment","High School","No Major","2","<10","Pvt Ltd","1",37,"0","city_73",20106,FALSE,2,"[0.691,0.878)"
0.836,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Pvt Ltd","2",7,"0","city_138",10594,FALSE,25,"[0.691,0.878)"
0.925,"Male","No relevent experience","no_enrollment","Phd","STEM","13","10000+","Public Sector",">4",128,"0","city_97",827,FALSE,13,"[0.921,0.949]"
0.92,"Male","Has relevent experience","Full time course","Graduate","STEM","7","Unknown","Other","3",66,"1","city_103",25402,FALSE,7,"0.920"
0.84,"Other","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Public Sector","1",8,"0","city_144",24243,TRUE,3,"[0.691,0.878)"
0.903,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",108,"0","city_165",11435,FALSE,5,"[0.878,0.920)"
0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","2","Unknown","Other","1",10,"0","city_21",1741,FALSE,2,"[0.448,0.691)"
0.479,"Other","No relevent experience","no_enrollment","Graduate","STEM","3","50-99","Pvt Ltd","1",23,"1","city_126",25390,TRUE,3,"[0.448,0.691)"
0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM","16","1000-4999","Public Sector","1",292,"0","city_103",29148,FALSE,16,"0.920"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","15","100-500","Pvt Ltd",">4",25,"0","city_103",16192,FALSE,15,"0.920"
0.558,"Male","No relevent experience","Part time course","Graduate","Other","<1","Unknown","Other","2",304,"1","city_101",18392,FALSE,0,"[0.448,0.691)"
0.884,"Male","Has relevent experience","Full time course","Graduate","STEM",">20","10/49","Pvt Ltd",">4",218,"0","city_71",4275,FALSE,25,"[0.878,0.920)"
0.893,"Male","Has relevent experience","no_enrollment","Masters","Business Degree",">20","1000-4999","Pvt Ltd","never",133,"0","city_36",1743,FALSE,25,"[0.878,0.920)"
0.698,"Other","No relevent experience","Full time course","Graduate","STEM","11","Unknown","Other","never",107,"0","city_134",20508,FALSE,11,"[0.691,0.878)"
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","Unknown","Other","4",17,"1","city_21",21610,FALSE,9,"[0.448,0.691)"
0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","10/49","Pvt Ltd","2",25,"0","city_152",12805,FALSE,7,"[0.691,0.878)"
0.91,"Other","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Funded Startup","1",14,"0","city_16",47,FALSE,5,"[0.878,0.920)"
0.92,"Male","No relevent experience","Full time course","Graduate","STEM","5","50-99","Other","1",73,"1","city_103",15032,FALSE,5,"0.920"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","1",42,"0","city_21",23502,FALSE,5,"[0.448,0.691)"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","3","Unknown","Other","2",4,"1","city_103",14176,FALSE,3,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd",">4",18,"0","city_103",3872,FALSE,25,"0.920"
0.92,"Other","No relevent experience","Full time course","Graduate","Humanities","3","Unknown","Other","1",14,"1","city_103",31391,FALSE,3,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major",">20","100-500","Pvt Ltd","2",18,"0","city_103",22180,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","Part time course","Graduate","STEM","11","10000+","Pvt Ltd","4",36,"1","city_103",32010,FALSE,11,"0.920"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","10000+","Public Sector","1",18,"0","city_16",12648,FALSE,19,"[0.878,0.920)"
0.949,"Male","Has relevent experience","no_enrollment","Graduate","No Major","16","1000-4999","Pvt Ltd","3",58,"0","city_98",27342,TRUE,16,"[0.921,0.949]"
0.939,"Other","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd","1",7,"0","city_75",12360,FALSE,7,"[0.921,0.949]"
0.926,"Male","Has relevent experience","Part time course","Masters","STEM","12","Unknown","Other","never",14,"0","city_114",6307,FALSE,12,"[0.921,0.949]"
0.926,"Other","No relevent experience","no_enrollment","High School","No Major","3","Unknown","Other","never",56,"0","city_114",26033,FALSE,3,"[0.921,0.949]"
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","100-500","Public Sector","2",32,"0","city_16",2822,FALSE,10,"[0.878,0.920)"
0.91,"Male","No relevent experience","no_enrollment","Masters","STEM","10","Unknown","Other",">4",67,"0","city_16",23079,FALSE,10,"[0.878,0.920)"
0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",54,"0","city_103",6015,FALSE,25,"0.920"
0.926,"Other","Has relevent experience","no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","never",62,"1","city_114",9631,FALSE,14,"[0.921,0.949]"
0.926,"Female","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","1",8,"0","city_114",24219,FALSE,25,"[0.921,0.949]"
0.924,"Other","No relevent experience","Full time course","Graduate","STEM","<1","Unknown","Other","1",25,"0","city_104",10799,FALSE,0,"[0.921,0.949]"
0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM","20","1000-4999","Pvt Ltd",">4",26,"0","city_75",19379,FALSE,20,"[0.921,0.949]"
0.866,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other",">4",222,"0","city_57",15584,FALSE,25,"[0.691,0.878)"
0.899,"Male","No relevent experience","Full time course","Graduate","STEM","2","Unknown","Pvt Ltd","never",28,"0","city_23",4684,FALSE,2,"[0.878,0.920)"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","3","<10","Early Stage Startup","1",87,"0","city_103",28409,TRUE,3,"0.920"
0.739,"Other","No relevent experience","Full time course","Graduate","STEM","<1","Unknown","Other","1",78,"0","city_55",13973,TRUE,0,"[0.691,0.878)"
0.624,"Other","Has relevent experience","no_enrollment","Masters","Other","5","100-500","Pvt Ltd","1",21,"0","city_21",2817,FALSE,5,"[0.448,0.691)"
0.92,"Female","No relevent experience","Full time course","Masters","STEM",">20","Unknown","NGO","4",46,"1","city_103",31665,FALSE,25,"0.920"
0.92,"Other","Has relevent experience","no_enrollment","Masters","STEM","11","Unknown","Other","1",24,"0","city_103",14953,FALSE,11,"0.920"
0.897,"Other","Has relevent experience","Full time course","Graduate","STEM","5","10/49","NGO","1",26,"1","city_136",12786,TRUE,5,"[0.878,0.920)"
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","Unknown","Other","1",63,"0","city_114",24074,FALSE,14,"[0.921,0.949]"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","8","500-999","Pvt Ltd","1",55,"0","city_21",20784,FALSE,8,"[0.448,0.691)"
0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd","4",89,"1","city_46",27483,FALSE,10,"[0.691,0.878)"
0.624,"Other","No relevent experience","Part time course","Graduate","STEM","1","10/49","Pvt Ltd","1",32,"1","city_21",14666,FALSE,1,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","100-500","Funded Startup","1",96,"0","city_103",5443,FALSE,9,"0.920"
0.949,"Male","Has relevent experience","no_enrollment","Graduate","Arts","3","50-99","Pvt Ltd","1",51,"0","city_98",17988,FALSE,3,"[0.921,0.949]"
0.624,"Other","Has relevent experience","Full time course","Masters","STEM","4","50-99","Other","1",44,"0","city_21",22769,FALSE,4,"[0.448,0.691)"
0.89,"Male","No relevent experience","Part time course","Graduate","No Major","3","<10","Pvt Ltd","1",24,"0","city_45",372,FALSE,3,"[0.878,0.920)"
0.624,"Other","No relevent experience","no_enrollment","Masters","STEM","1","Unknown","Other","1",126,"0","city_21",27436,FALSE,1,"[0.448,0.691)"
0.727,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","<10","Funded Startup","2",56,"0","city_142",9935,FALSE,7,"[0.691,0.878)"
0.92,"Male","Has relevent experience","Part time course","Masters","Humanities","10","10000+","Public Sector","1",32,"0","city_103",28311,FALSE,10,"0.920"
0.91,"Male","Has relevent experience","Part time course","High School","No Major","4","1000-4999","Pvt Ltd","1",160,"0","city_16",18695,FALSE,4,"[0.878,0.920)"
0.855,"Male","No relevent experience","Full time course","High School","No Major","9","Unknown","Other","1",19,"0","city_67",4833,FALSE,9,"[0.691,0.878)"
0.776,"Male","Has relevent experience","Part time course","Graduate","STEM","10","<10","Pvt Ltd","1",31,"1","city_175",20312,FALSE,10,"[0.691,0.878)"
0.887,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","<10","Pvt Ltd","1",192,"0","city_100",6608,FALSE,13,"[0.878,0.920)"
0.527,"Female","Has relevent experience","no_enrollment","Graduate","STEM","2","50-99","Pvt Ltd","2",81,"1","city_128",5445,FALSE,2,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts",">20","500-999","Pvt Ltd","2",39,"0","city_103",4207,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Public Sector",">4",77,"0","city_103",438,FALSE,25,"0.920"
0.558,"Male","No relevent experience","Full time course","Graduate","Other","4","Unknown","Other","1",43,"1","city_101",11964,FALSE,4,"[0.448,0.691)"
0.925,"Male","No relevent experience","Full time course","High School","No Major","7","Unknown","Pvt Ltd","never",47,"0","city_89",2893,FALSE,7,"[0.921,0.949]"
0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","50-99","Pvt Ltd",">4",35,"0","city_75",9949,FALSE,15,"[0.921,0.949]"
0.769,"Male","No relevent experience","no_enrollment","Graduate","STEM","7","Unknown","Other","2",104,"1","city_157",11979,FALSE,7,"[0.691,0.878)"
0.926,"Male","No relevent experience","Part time course","High School","No Major","10","10000+","Pvt Ltd","2",42,"0","city_114",5891,FALSE,10,"[0.921,0.949]"
0.804,"Other","No relevent experience","Full time course","Primary School","No Major","7","Unknown","Other","never",94,"0","city_102",20101,FALSE,7,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","1",27,"1","city_103",16162,FALSE,25,"0.920"
0.897,"Male","No relevent experience","no_enrollment","Masters","STEM",">20","Unknown","Other",">4",58,"0","city_136",23567,FALSE,25,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","100-500","Pvt Ltd",">4",18,"0","city_103",378,FALSE,12,"0.920"
0.939,"Male","Has relevent experience","Part time course","Graduate","STEM","8","10000+","Pvt Ltd","1",114,"0","city_28",27659,FALSE,8,"[0.921,0.949]"
0.855,"Male","No relevent experience","no_enrollment","Graduate","No Major","7","Unknown","Other","1",80,"1","city_67",29481,TRUE,7,"[0.691,0.878)"
0.897,"Other","No relevent experience","no_enrollment","High School","No Major","4","Unknown","Other","3",17,"0","city_136",30134,FALSE,4,"[0.878,0.920)"
0.855,"Male","Has relevent experience","Full time course","Graduate","STEM","8","100-500","Other","1",57,"0","city_67",24373,FALSE,8,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Primary School","No Major",">20","10000+","Pvt Ltd","1",102,"0","city_103",25335,FALSE,25,"0.920"
0.899,"Other","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Funded Startup","2",114,"0","city_23",3965,FALSE,8,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","1",104,"0","city_103",32465,FALSE,7,"0.920"
0.682,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","10000+","Pvt Ltd","never",66,"0","city_19",8475,FALSE,3,"[0.448,0.691)"
0.887,"Other","Has relevent experience","no_enrollment","Masters","STEM","15","Unknown","Public Sector","4",24,"0","city_100",19712,FALSE,15,"[0.878,0.920)"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","5","10000+","Pvt Ltd","2",40,"0","city_103",16893,FALSE,5,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","15","100-500","Pvt Ltd",">4",17,"0","city_160",848,FALSE,15,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Pvt Ltd",">4",60,"0","city_160",31583,FALSE,25,"0.920"
0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM","13","Unknown","Other","3",11,"0","city_114",21697,FALSE,13,"[0.921,0.949]"
0.893,"Male","Has relevent experience","no_enrollment","Primary School","No Major","5","100-500","Pvt Ltd","4",32,"1","city_36",11601,FALSE,5,"[0.878,0.920)"
0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10/49","Pvt Ltd",">4",13,"0","city_11",17790,FALSE,10,"[0.448,0.691)"
0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","100-500","Pvt Ltd",">4",40,"0","city_90",4457,FALSE,10,"[0.691,0.878)"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10/49","Funded Startup","2",14,"0","city_114",19126,FALSE,10,"[0.921,0.949]"
0.897,"Male","No relevent experience","no_enrollment","Phd","STEM",">20","500-999","Public Sector",">4",22,"0","city_136",12425,FALSE,25,"[0.878,0.920)"
0.92,"Male","No relevent experience","no_enrollment","High School","No Major","1","Unknown","Pvt Ltd","never",40,"0","city_160",32546,FALSE,1,"0.920"
0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","5000-9999","Pvt Ltd","4",4,"0","city_28",26229,FALSE,25,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","Pvt Ltd","4",23,"1","city_103",4220,FALSE,6,"0.920"
0.479,"Other","No relevent experience","Full time course","Graduate","Other","3","Unknown","Other","3",11,"1","city_126",11343,FALSE,3,"[0.448,0.691)"
0.527,"Male","No relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","1",15,"0","city_128",9394,FALSE,5,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","100-500","Pvt Ltd","1",53,"0","city_103",32448,FALSE,11,"0.920"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","1000-4999","Pvt Ltd",">4",56,"0","city_21",23482,FALSE,15,"[0.448,0.691)"
0.698,"Male","No relevent experience","Full time course","Primary School","No Major","1","Unknown","Other","never",34,"0","city_26",26803,TRUE,1,"[0.691,0.878)"
0.804,"Male","No relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",76,"0","city_102",7934,FALSE,3,"[0.691,0.878)"
0.913,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",23,"0","city_61",3497,FALSE,25,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10000+","Pvt Ltd","never",43,"0","city_103",17105,FALSE,5,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",24,"0","city_103",31084,FALSE,25,"0.920"
0.763,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd",">4",146,"0","city_141",18417,FALSE,9,"[0.691,0.878)"
0.836,"Other","Has relevent experience","no_enrollment","Masters","No Major","7","50-99","Pvt Ltd","2",17,"0","city_138",13389,FALSE,7,"[0.691,0.878)"
0.698,"Male","No relevent experience","Full time course","Graduate","STEM","1","Unknown","Other","never",74,"1","city_150",13565,FALSE,1,"[0.691,0.878)"
0.92,"Female","Has relevent experience","no_enrollment","Phd","STEM","13","5000-9999","Pvt Ltd","1",11,"0","city_103",3887,FALSE,13,"0.920"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","2",2,"0","city_16",26324,FALSE,25,"[0.878,0.920)"
0.624,"Male","No relevent experience","no_enrollment","High School","No Major","3","Unknown","Other","never",9,"0","city_21",29220,FALSE,3,"[0.448,0.691)"
0.743,"Male","No relevent experience","no_enrollment","High School","No Major","2","Unknown","Other","never",118,"0","city_116",25705,TRUE,2,"[0.691,0.878)"
